divipola,municipio,departamento,mmi_max,mmi_media,vs30_medio,pob_total,pob_cabecera,pob_rural,def_cualitativo,def_habitacional,menciones,menciones_nacional,menciones_regional,indice,rank,desliz_max,desliz_km2,licuef_max,licuef_km2,licuef_frac
76246,EL CAIRO,VALLE DEL CAUCA,6.800000190734863,6.404651165008545,793.2568359375,7010.0,3477.0,3533.0,41.90520858764648,53.82449531555176,8,8,0,25698.07577801428,117,0.1402,0.2130515430013029,0.0,0.0,0.0
05631,SABANETA,ANTIOQUIA,5.900000095367432,5.449999809265137,713.375,109260.0,94532.0,14728.0,12.97178554534912,13.431322634220123,2,2,0,25516.97165943791,118,0.0012,0.0,0.0,0.0,0.0
76377,LA CUMBRE,VALLE DEL CAUCA,6.400000095367432,5.903162002563477,624.4995727539062,18765.0,3928.0,14837.0,43.452632904052734,55.452632904052734,0,0,0,24675.86625567736,119,0.0073,0.0,0.0033,0.0,0.0
17653,SALAMINA,CALDAS,6.599999904632568,5.930612564086914,744.4130249023438,19254.0,11918.0,7336.0,34.852638244628906,40.404386043548584,0,0,0,24639.097259441845,120,0.0231,0.0,0.0006,0.0,0.0
19455,MIRANDA,CAUCA,6.199999809265137,5.40846586227417,587.9846801757812,32700.0,18447.0,14253.0,33.37406921386719,39.52540826797485,0,0,0,24387.86623163314,121,0.0044,0.0,0.2192,2.3435669730143323,0.0123180291153415
05129,CALDAS,ANTIOQUIA,6.0,5.442105770111084,701.518798828125,89671.0,70829.0,18842.0,25.84783935546875,27.539430379867554,3,3,0,23854.759841387375,122,0.0039,0.0,0.0098,0.0,0.0
25286,FUNZA,CUNDINAMARCA,5.599999904632568,5.47499942779541,223.04852294921875,125880.0,121598.0,4282.0,10.637444496154783,13.113055944442747,1,1,0,22745.742966729013,123,0.0006,0.0,0.0,0.0,0.0
73168,CHAPARRAL,TOLIMA,6.400000095367432,5.476799011230469,699.957275390625,53336.0,30467.0,22869.0,41.451053619384766,52.81408405303955,0,0,0,20733.723325944695,124,0.0681,0.0,0.1475,0.0,0.0
73283,FRESNO,TOLIMA,6.300000190734863,5.653363227844238,669.2340087890625,31883.0,16246.0,15637.0,27.56208038330078,50.94599914550781,2,2,0,20154.527461712423,125,0.0024,0.0,0.0075,0.0,0.0
27660,SAN JOSÉ DEL PALMAR,CHOCÓ,6.900000095367432,6.3327436447143555,791.0453491210938,5136.0,1163.0,3973.0,27.183191299438477,81.15561485290527,82,80,2,19611.192625290943,126,0.2164,10.812365807316125,0.0307,0.0,0.0
05440,MARINILLA,ANTIOQUIA,5.900000095367432,5.471428871154785,394.0652160644531,75558.0,53581.0,21977.0,13.51497745513916,16.943827390670776,0,0,0,19569.851616627435,127,0.0008,0.0,0.1746,0.0,0.0
19513,PADILLA,CAUCA,6.199999809265137,6.085507392883301,247.7971038818359,10622.0,4655.0,5967.0,43.77750015258789,47.894407749176025,3,3,0,19517.96580720128,128,0.0,0.0,0.2826,14.061401838085994,0.2006079027355623
25754,SOACHA,CUNDINAMARCA,5.5,4.738743305206299,547.73193359375,895878.0,888398.0,7480.0,17.772232055664062,20.812300443649292,2,2,0,19379.972651125157,129,0.0013,0.0,0.0,0.0,0.0
25473,MOSQUERA,CUNDINAMARCA,5.599999904632568,5.209523677825928,331.6695251464844,185735.0,182389.0,3346.0,10.666922569274902,14.952911376953123,1,1,0,19116.174556423623,130,0.0009,0.0,0.0,0.0,0.0
05364,JARDÍN,ANTIOQUIA,6.400000095367432,5.918095588684082,756.2662353515625,15531.0,8504.0,7027.0,31.57305908203125,38.44260501861572,0,0,0,18672.812330931894,131,0.0284,0.0,0.0077,0.0,0.0
27745,SIPÍ,CHOCÓ,7.0,6.449619770050049,622.0708618164062,3378.0,712.0,2666.0,40.65244674682617,98.61982345581056,15,15,0,18573.02981105175,132,0.0411,0.0,0.4306,131.8789051178065,0.0838412569416226
27495,NUQUÍ,CHOCÓ,6.300000190734863,5.704564571380615,532.592529296875,18970.0,1332.0,17638.0,36.5217399597168,94.78260803222656,0,0,0,18484.36726751084,133,0.0103,0.0,0.4042,18.10938115511075,0.0257419745608722
73585,PURIFICACIÓN,TOLIMA,6.199999809265137,5.504000186920166,449.8125,24149.0,13726.0,10423.0,39.544429779052734,46.27201557159424,0,0,0,18260.47208107124,134,0.0016,0.0,0.3431,32.59688607919935,0.0811240721102863
05376,LA CEJA,ANTIOQUIA,6.099999904632568,5.436567306518555,605.736572265625,74386.0,64591.0,9795.0,16.64093589782715,18.455007314682007,0,0,0,17966.78018073841,135,0.0015,0.0,0.0791,0.0,0.0
73408,LÉRIDA,TOLIMA,6.300000190734863,5.784501552581787,523.5298461914062,18411.0,13719.0,4692.0,28.25298118591309,35.99447059631348,0,0,0,17670.270577944448,136,0.0023,0.0,0.2041,0.2130515430013029,0.0007849293563579
05101,CIUDAD BOLÍVAR,ANTIOQUIA,6.199999809265137,5.678358554840088,767.5004272460938,27720.0,17192.0,10528.0,44.923858642578125,46.80737459659576,1,1,0,17192.343383551462,137,0.0147,0.0,0.0124,0.0,0.0
76869,VIJES,VALLE DEL CAUCA,6.599999904632568,5.903478145599365,638.9886474609375,14126.0,9264.0,4862.0,26.67044258117676,31.00226593017578,0,0,0,16870.611787911756,138,0.002,0.0,0.061,0.0,0.0
05873,VIGÍA DEL FUERTE,ANTIOQUIA,6.400000095367432,5.695492267608643,388.0022888183594,11686.0,4273.0,7413.0,3.5748331546783447,99.66634774208067,0,0,0,16249.788905174868,139,0.0037,0.0,0.4232,492.1490643330098,0.2955475946775844
73678,SAN LUIS,TOLIMA,6.300000190734863,5.789188861846924,471.4024963378906,14054.0,4012.0,10042.0,62.81068420410156,65.78397107124329,0,0,0,15789.664266615868,140,0.0071,0.0,0.2251,1.0652577150065148,0.0025759917568263
73411,LÍBANO,TOLIMA,6.099999904632568,5.571328639984131,740.6276245117188,37626.0,24178.0,13448.0,21.9780216217041,39.56044006347656,0,0,0,15773.82673486723,141,0.0512,0.0,0.0045,0.0,0.0
17013,AGUADAS,CALDAS,6.300000190734863,5.680168628692627,737.9527587890625,22301.0,12048.0,10253.0,39.09980010986328,41.96146249771118,0,0,0,14659.959174212569,142,0.0123,0.0,0.0047,0.0,0.0
05400,LA UNIÓN,ANTIOQUIA,6.099999904632568,5.682658672332764,474.34619140625,24374.0,15128.0,9246.0,31.40096664428711,32.30273795127869,0,0,0,14382.6109458613,143,0.0012,0.0,0.0352,0.0,0.0
73055,ARMERO,TOLIMA,6.300000190734863,5.847260475158691,432.8764953613281,12795.0,8081.0,4714.0,28.48514175415039,37.231215476989746,0,0,0,13520.492785728591,144,0.0039,0.0,0.19,0.0,0.0
63212,CÓRDOBA,QUINDIO,6.900000095367432,6.213401794433594,789.078369140625,5863.0,3470.0,2393.0,24.765869140625,31.63371515274048,0,0,0,13302.32949621573,145,0.0713,0.0,0.0068,0.0,0.0
05789,TÁMESIS,ANTIOQUIA,6.300000190734863,5.735134601593018,769.547119140625,16646.0,7926.0,8720.0,45.93310546875,48.85974931716919,0,0,0,13212.19591167234,146,0.0254,0.0,0.028,0.0,0.0
05368,JERICÓ,ANTIOQUIA,6.400000095367432,5.802439212799072,676.41064453125,14414.0,8403.0,6011.0,27.270360946655273,29.40411067008972,3,3,0,12784.60816592205,147,0.0211,0.0,0.0193,0.0,0.0
73861,VENADILLO,TOLIMA,6.199999809265137,5.789910793304443,501.886962890625,13092.0,8943.0,4149.0,32.56857681274414,44.413963317871094,0,0,0,12656.101480160289,148,0.002,0.0,0.2091,0.2130515430013029,0.0006373486297004
05282,FREDONIA,ANTIOQUIA,6.300000190734863,5.548031806945801,731.553955078125,26522.0,9322.0,17200.0,38.459232330322266,40.82733774185181,1,1,0,12280.794281940998,149,0.0126,0.0,0.0664,0.0,0.0
05088,BELLO,ANTIOQUIA,5.699999809265137,4.751999855041504,698.2686157226562,609168.0,587840.0,21328.0,15.517924308776855,19.683095932006836,4,3,1,12087.195642362847,150,0.0016,0.0,0.0009,0.0,0.0
73347,HERVEO,TOLIMA,6.800000190734863,5.896261692047119,783.5772705078125,7565.0,2348.0,5217.0,45.44614028930664,73.64771270751953,0,0,0,11764.252742732642,151,0.0377,0.0,0.0005,0.0,0.0
27245,EL CARMEN DE ATRATO,CHOCÓ,6.699999809265137,5.841756820678711,731.6802978515625,8768.0,2543.0,6225.0,43.030033111572266,64.58987236022949,3,3,0,11540.175232837208,152,0.1371,0.6391546290039088,0.0921,0.0,0.0
73624,ROVIRA,TOLIMA,6.5,5.566397190093994,762.4622802734375,22391.0,10656.0,11735.0,48.758567810058594,59.42117214202881,0,0,0,11474.466666376056,153,0.0071,0.0,0.0094,0.0,0.0
25612,RICAURTE,CUNDINAMARCA,6.099999904632568,5.634109020233154,413.11627197265625,15834.0,9623.0,6211.0,28.200172424316406,36.72680473327637,1,1,0,11426.137293120975,154,0.0014,0.0,0.1916,0.0,0.0
63111,BUENAVISTA,QUINDIO,6.900000095367432,6.443902969360352,654.5804443359375,3165.0,1213.0,1952.0,31.942920684814453,36.00439167022705,0,0,0,11376.762666312185,155,0.0064,0.0,0.0077,0.0,0.0
15572,PUERTO BOYACÁ,BOYACÁ,6.0,5.301705360412598,357.69403076171875,47775.0,34705.0,13070.0,26.17431640625,43.80754089355469,0,0,0,11231.384215908836,156,0.0012,0.0,0.3916,101.62558601162152,0.0669567658618753
05091,BETANIA,ANTIOQUIA,6.300000190734863,5.811049938201904,758.8971557617188,10743.0,4033.0,6710.0,57.0247917175293,61.08189153671265,0,0,0,11142.456237439366,157,0.0234,0.0,0.0119,0.0,0.0
05380,LA ESTRELLA,ANTIOQUIA,5.800000190734863,5.297222137451172,770.8804931640625,84068.0,71815.0,12253.0,15.983997344970703,17.28417468070984,1,1,0,10970.760765538727,158,0.0018,0.0,0.0,0.0,0.0
73030,AMBALEMA,TOLIMA,6.300000190734863,6.042552471160889,314.42041015625,6763.0,5358.0,1405.0,32.41690444946289,39.67993259429931,0,0,0,10853.59195335105,159,0.0017,0.0,0.249,6.178494747037785,0.026032315978456
05148,EL CARMEN DE VIBORAL,ANTIOQUIA,6.0,5.23615026473999,659.9193115234375,70734.0,42227.0,28507.0,20.311113357543945,22.156502842903137,0,0,0,10507.198404993089,160,0.0054,0.0,0.268,1.7044123440104235,0.0039980009995002
17513,PÁCORA,CALDAS,6.199999809265137,5.708202838897705,814.1437377929688,15657.0,8180.0,7477.0,41.8256721496582,43.79878580570221,3,3,0,10299.777920626651,161,0.0204,0.0,0.0,0.0,0.0
05390,LA PINTADA,ANTIOQUIA,6.400000095367432,5.833333492279053,620.1583251953125,8722.0,7811.0,911.0,41.88834762573242,48.59497928619385,1,1,0,9830.33730953401,162,0.0083,0.0,0.0162,0.0,0.0
17433,MANZANARES,CALDAS,6.099999904632568,5.62205171585083,776.5574340820312,18310.0,11208.0,7102.0,35.935882568359375,54.08479690551758,0,0,0,9690.431055613595,163,0.005,0.0,0.0,0.0,0.0
17442,MARMATO,CALDAS,6.199999809265137,5.775609970092773,837.743896484375,9363.0,1446.0,7917.0,77.78194427490234,82.76508378982544,0,0,0,9465.889208903913,164,0.0173,0.0,0.0,0.0,0.0
19142,CALOTO,CAUCA,6.199999809265137,5.108301639556885,614.872802734375,31197.0,5118.0,26079.0,46.780616760253906,61.135080337524414,0,0,0,9411.988564725749,165,0.0016,0.0,0.2647,2.5566185160156354,0.0096930533117932
17388,LA MERCED,CALDAS,6.5,5.993258476257324,775.2652587890625,5679.0,2318.0,3361.0,41.58780288696289,56.6771821975708,0,0,0,9177.891743174538,166,0.0178,0.0,0.0,0.0,0.0
63302,GÉNOVA,QUINDIO,6.5,5.880204677581787,820.108154296875,7694.0,4318.0,3376.0,35.19207000732422,47.87278079986572,1,1,0,8905.37055702443,167,0.083,0.0,0.0,0.0,0.0
73349,HONDA,TOLIMA,6.0,5.557329177856445,512.0531005859375,24973.0,23683.0,1290.0,20.19916343688965,25.719202995300293,0,0,0,8766.046506557828,168,0.0036,0.0,0.0981,0.0,0.0
73520,PALOCABILDO,TOLIMA,6.099999904632568,5.730769157409668,608.9769287109375,10212.0,3242.0,6970.0,27.54511451721191,63.15968894958496,0,0,0,8677.111163384496,169,0.0019,0.0,0.0016,0.0,0.0
73547,PIEDRAS,TOLIMA,6.199999809265137,5.85113000869751,417.1810607910156,7565.0,2621.0,4944.0,42.13483047485352,50.093631744384766,0,0,0,8586.65072914368,170,0.0033,0.0,0.087,0.0,0.0
63548,PIJAO,QUINDIO,6.800000190734863,6.0201616287231445,813.6895141601562,5347.0,3006.0,2341.0,36.16625213623047,41.066996574401855,0,0,0,8563.182926418669,171,0.0449,0.0,0.0167,0.0,0.0
73026,ALVARADO,TOLIMA,6.199999809265137,5.719419956207275,549.0127563476562,8842.0,3375.0,5467.0,49.7595100402832,56.055968284606934,24,24,0,8067.8164560328605,172,0.0022,0.0,0.1127,0.0,0.0
73686,SANTA ISABEL,TOLIMA,6.699999809265137,5.785294532775879,749.1978149414062,5976.0,2270.0,3706.0,29.603315353393555,77.2646541595459,0,0,0,7945.321925321604,173,0.024,0.0,0.0005,0.0,0.0
05591,PUERTO TRIUNFO,ANTIOQUIA,5.800000190734863,5.500268459320068,340.42999267578125,20322.0,3985.0,16337.0,68.21497344970703,78.48368740081787,0,0,0,7877.757212297941,174,0.0012,0.0,0.3903,36.2187623102215,0.0974770642201834
25572,PUERTO SALGAR,CUNDINAMARCA,6.0,5.482845783233643,393.1512451171875,15796.0,12046.0,3750.0,23.18053817749023,34.479291915893555,0,0,0,7646.87368030363,175,0.001,0.0,0.3975,110.14764773167362,0.2124948623099054
05756,SONSÓN,ANTIOQUIA,6.0,5.338814735412598,648.2171630859375,35750.0,17640.0,18110.0,46.34315872192383,54.85759735107422,0,0,0,7535.726911203714,176,0.01,0.0,0.3469,21.09210275712899,0.0156447534766118
73043,ANZOÁTEGUI,TOLIMA,6.400000095367432,5.611814498901367,777.42578125,10643.0,1623.0,9020.0,51.60590362548828,77.86458396911621,0,0,0,7511.794191479336,177,0.0128,0.0,0.0011,0.0,0.0
73870,VILLAHERMOSA,TOLIMA,6.300000190734863,5.673835277557373,808.0283203125,9603.0,3547.0,6056.0,29.850746154785156,72.45590209960938,0,0,0,7060.849634970715,178,0.0546,0.0,0.0041,0.0,0.0
05679,SANTA BÁRBARA,ANTIOQUIA,6.300000190734863,5.4257731437683105,770.1174926757812,29737.0,14267.0,15470.0,36.33231735229492,37.61759626865387,0,0,0,6988.227278058554,179,0.0128,0.0,0.0157,0.0,0.0
73622,RONCESVALLES,TOLIMA,6.599999904632568,5.813806533813477,711.5752563476562,5652.0,1959.0,3693.0,18.8255615234375,76.51122665405273,2,2,0,6986.074955293245,180,0.0226,0.0,0.0022,0.0,0.0
73449,MELGAR,TOLIMA,6.0,5.108780860900879,614.46044921875,39791.0,32393.0,7398.0,27.708677291870117,31.91218376159668,0,0,0,6848.048239282237,181,0.0018,0.0,0.1719,0.0,0.0
05607,RETIRO,ANTIOQUIA,6.0,5.462810039520264,605.0925903320312,27622.0,15260.0,12362.0,23.124109268188477,25.934380292892456,3,2,1,6800.731503693816,182,0.0033,0.0,0.0688,0.0,0.0
73152,CASABIANCA,TOLIMA,6.400000095367432,5.759444713592529,803.3577880859375,6615.0,1784.0,4831.0,27.26801490783691,70.76205253601074,0,0,0,6610.684998533841,183,0.0335,0.0,0.0021,0.0,0.0
41001,NEIVA,HUILA,5.699999809265137,4.699446678161621,644.3615112304688,408218.0,382081.0,26137.0,16.615304946899414,22.249897956848145,1,1,0,6522.49954452215,184,0.0038,0.0,0.0785,0.0,0.0
05697,EL SANTUARIO,ANTIOQUIA,5.800000190734863,5.36860466003418,477.8860473632813,40538.0,29278.0,11260.0,21.62071228027344,23.06657648086548,0,0,0,6511.45016973174,185,0.0008,0.0,0.0578,0.0,0.0
05642,SALGAR,ANTIOQUIA,6.0,5.496206760406494,776.5916748046875,18910.0,7570.0,11340.0,61.00131607055664,63.52343153953552,0,0,0,6494.9385538815895,186,0.0111,0.0,0.0014,0.0,0.0
17541,PENSILVANIA,CALDAS,6.199999809265137,5.44840669631958,812.539306640625,20404.0,8917.0,11487.0,26.451078414916992,69.9834156036377,0,0,0,6457.365493903641,187,0.0053,0.0,0.0077,0.0,0.0
05856,VALPARAÍSO,ANTIOQUIA,6.199999809265137,5.852418422698975,684.3653564453125,6717.0,3946.0,2771.0,25.231719970703125,27.085479021072388,0,0,0,6362.715587387387,188,0.004,0.0,0.0085,0.0,0.0
17867,VICTORIA,CALDAS,6.099999904632568,5.635044097900391,464.9387817382813,11015.0,5095.0,5920.0,33.71510314941406,41.55332803726196,15,12,3,6161.222690281057,189,0.005,0.0,0.3553,9.587319435058632,0.0171755725190839
05002,ABEJORRAL,ANTIOQUIA,6.099999904632568,5.447047233581543,740.2485961914062,21126.0,8520.0,12606.0,49.991703033447266,51.40202331542969,0,0,0,6126.23823807512,190,0.0089,0.0,0.0116,0.0,0.0
25269,FACATATIVÁ,CUNDINAMARCA,5.599999904632568,4.969427108764648,517.6222534179688,168471.0,157606.0,10865.0,14.356435775756836,19.86022138595581,1,1,0,6057.760756909275,191,0.0011,0.0,0.0,0.0,0.0
27099,BOJAYÁ,CHOCÓ,6.199999809265137,5.381035327911377,427.9884338378906,13290.0,1000.0,12290.0,10.12569808959961,97.66061782836914,0,0,0,5647.079140433998,192,0.017,0.0,0.4056,224.343274780372,0.0617776474039307
05847,URRAO,ANTIOQUIA,6.099999904632568,5.258084297180176,678.6644287109375,32148.0,17764.0,14384.0,31.35957717895508,49.87319564819336,0,0,0,5624.7830616644505,193,0.013,0.0,0.104,0.0,0.0
05576,PUEBLORRICO,ANTIOQUIA,6.0,5.661333084106445,756.8200073242188,9073.0,4893.0,4180.0,50.0,52.07451319694519,0,0,0,5575.199584175184,194,0.0082,0.0,0.0004,0.0,0.0
19212,CORINTO,CAUCA,6.099999904632568,5.040548801422119,706.675048828125,27500.0,13340.0,14160.0,42.11590194702149,52.479783058166504,0,0,0,5422.78330377366,195,0.0018,0.0,0.18,0.0,0.0
73461,MURILLO,TOLIMA,6.5,5.846949100494385,754.7173461914062,4222.0,1836.0,2386.0,29.43294334411621,65.79657936096191,4,4,0,5296.122939172722,196,0.0502,0.0,0.0024,0.0,0.0
05030,AMAGÁ,ANTIOQUIA,5.900000095367432,5.3433732986450195,782.4204711914062,33092.0,16361.0,16731.0,42.74456787109375,44.90599989891052,0,0,0,5285.889151046241,197,0.0038,0.0,0.0045,0.0,0.0
25320,GUADUAS,CUNDINAMARCA,6.099999904632568,5.144415378570557,647.0240478515625,30669.0,16016.0,14653.0,48.67084503173828,54.20358753204346,0,0,0,5185.518616378048,198,0.0033,0.0,0.2772,2.1305154300130296,0.0027901785714285
05353,HISPANIA,ANTIOQUIA,6.199999809265137,5.794444561004639,707.50927734375,5966.0,3888.0,2078.0,35.25640869140625,36.42190980911255,0,0,0,5102.290250244795,199,0.0061,0.0,0.0254,0.0,0.0
73483,NATAGAIMA,TOLIMA,6.099999904632568,5.259515762329102,551.2314453125,15989.0,8981.0,7008.0,52.500518798828125,57.60531234741211,0,0,0,4899.733485151443,200,0.0025,0.0,0.3241,14.4875049240886,0.0168650793650793
05318,GUARNE,ANTIOQUIA,5.699999809265137,5.13205099105835,509.8114929199219,66158.0,23576.0,42582.0,26.34131622314453,28.796605587005615,0,0,0,4664.531335300699,201,0.0008,0.0,0.1492,0.0,0.0
73270,FALAN,TOLIMA,6.199999809265137,5.612432479858398,623.8643188476562,7994.0,1958.0,6036.0,26.68161392211914,57.578474044799805,0,0,0,4560.4635665962915,202,0.0022,0.0,0.1741,0.0,0.0
17444,MARQUETALIA,CALDAS,6.0,5.483333110809326,726.7921752929688,13558.0,7081.0,6477.0,38.81215286254883,51.63443660736084,0,0,0,4525.968858467952,203,0.0065,0.0,0.0006,0.0,0.0
25001,AGUA DE DIOS,CUNDINAMARCA,6.0,5.49761962890625,455.64886474609375,11818.0,9529.0,2289.0,19.80198097229004,23.182806968688965,0,0,0,4224.059855862619,204,0.001,0.0,0.0421,0.0,0.0
19110,BUENOS AIRES,CAUCA,6.099999904632568,5.056009292602539,612.1421508789062,33342.0,828.0,32514.0,66.30855560302734,85.29668807983398,0,0,0,4204.809502465435,205,0.0016,0.0,0.3614,5.965443204036482,0.0137322216772927
73675,SAN ANTONIO,TOLIMA,6.0,5.442010402679443,807.993896484375,13351.0,4583.0,8768.0,52.402488708496094,71.22668266296387,1,1,0,3924.663159185822,206,0.0048,0.0,0.0106,0.0,0.0
17446,MARULANDA,CALDAS,6.900000095367432,5.880577564239502,760.699462890625,2676.0,934.0,1742.0,32.43967819213867,72.9222526550293,0,0,0,3834.324391831712,207,0.1073,0.0532628857503257,0.0005,0.0,0.0
25815,TOCAIMA,CUNDINAMARCA,6.0,5.261943340301514,572.044921875,16083.0,10691.0,5392.0,39.59677505493164,43.77419424057007,1,1,0,3577.454117305571,208,0.0031,0.0,0.0864,0.0,0.0
05209,CONCORDIA,ANTIOQUIA,5.900000095367432,5.321513652801514,806.5354614257812,22145.0,8173.0,13972.0,51.440406799316406,53.34212017059326,0,0,0,3547.3152092592613,209,0.0072,0.0,0.0024,0.0,0.0
05861,VENECIA,ANTIOQUIA,6.0,5.471528053283691,761.477783203125,12494.0,5819.0,6675.0,44.563720703125,46.46297752857208,0,0,0,3478.2133783933655,210,0.0077,0.0,0.0027,0.0,0.0
05541,PEÑOL,ANTIOQUIA,5.900000095367432,5.239166259765625,498.5008544921875,24121.0,13237.0,10884.0,23.69281005859375,24.82026100158691,0,0,0,3404.8462630442305,211,0.0008,0.0,0.4006,8.309010177050814,0.0696428571428571
17662,SAMANÁ,CALDAS,6.0,5.300390243530273,708.1838989257812,21004.0,7287.0,13717.0,47.34758377075195,69.27949142456055,0,0,0,3291.556871567791,212,0.0043,0.0,0.0039,0.0,0.0
73200,COELLO,TOLIMA,6.099999904632568,5.482758522033691,573.7037353515625,8593.0,1623.0,6970.0,58.01671600341797,64.32370710372925,0,0,0,3178.518748016121,213,0.0048,0.0,0.0718,0.0,0.0
05321,GUATAPÉ,ANTIOQUIA,6.0,5.40602445602417,416.24462890625,9842.0,6533.0,3309.0,17.982988357543945,18.752530694007874,0,0,0,3136.511565361066,214,0.0008,0.0,0.4411,20.02684504212248,0.2397959183673469
73854,VALLE DE SAN JUAN,TOLIMA,6.199999809265137,5.568527698516846,634.4319458007812,5515.0,2212.0,3303.0,58.79452133178711,62.027398109436035,0,0,0,3059.8361949197,215,0.0037,0.0,0.082,0.0,0.0
27150,CARMEN DEL DARIÉN,CHOCÓ,5.699999809265137,5.147343635559082,339.5155334472656,21673.0,2204.0,19469.0,4.305008411407471,94.9352879524231,0,0,0,3045.936080427423,216,0.0017,0.0,0.0943,0.0,0.0
25214,COTA,CUNDINAMARCA,5.5,4.926922798156738,429.4268798828125,48798.0,29333.0,19465.0,17.82630729675293,20.944641590118408,0,0,0,3012.0981628192085,217,0.0009,0.0,0.0,0.0,0.0
73148,CARMEN DE APICALÁ,TOLIMA,6.0,5.303191661834717,553.0579833984375,11091.0,8351.0,2740.0,22.590791702270508,27.537889003753666,0,0,0,2872.4927985595928,218,0.0013,0.0,0.1804,0.0,0.0
05792,TARSO,ANTIOQUIA,6.0,5.5685954093933105,769.6851806640625,6597.0,3736.0,2861.0,47.76445007324219,52.12650012969971,0,0,0,2774.2903163493024,219,0.0606,0.0,0.0099,0.0,0.0
05674,SAN VICENTE FERRER,ANTIOQUIA,5.599999904632568,5.268398761749268,446.0658264160156,24984.0,7188.0,17796.0,38.20301818847656,40.80932831764221,0,0,0,2726.7754643929,220,0.0009,0.0,0.0394,0.0,0.0
05145,CARAMANTA,ANTIOQUIA,6.0,5.693333625793457,854.7088623046875,4444.0,2140.0,2304.0,42.16393280029297,43.67212951183319,0,0,0,2645.7156253159706,221,0.0179,0.0,0.0,0.0,0.0
73616,RIOBLANCO,TOLIMA,6.099999904632568,5.147213459014893,795.1766967773438,24152.0,4520.0,19632.0,60.39167404174805,81.82780647277832,0,0,0,2203.2932687009184,222,0.1277,0.1597886572509772,0.002,0.0,0.0
05475,MURINDÓ,ANTIOQUIA,5.900000095367432,5.18312406539917,443.7346801757813,6023.0,2239.0,3784.0,3.4037559032440186,98.70891642570496,0,0,0,2055.0545543975973,223,0.0016,0.0,0.4044,82.66399868450554,0.0650679188328022
05585,PUERTO NARE,ANTIOQUIA,5.800000190734863,5.173229694366455,428.54730224609375,15675.0,5410.0,10265.0,55.96184539794922,71.42857265472412,0,0,0,1993.422076314471,224,0.0032,0.0,0.3947,28.761958305175895,0.0496871549503128
73563,PRADO,TOLIMA,6.099999904632568,5.127186298370361,586.6813354492188,8625.0,3875.0,4750.0,40.38461685180664,48.11390686035156,2,2,0,1935.3316739834656,225,0.0018,0.0,0.3472,21.305154300130297,0.0506072874493927
05483,NARIÑO,ANTIOQUIA,5.900000095367432,5.341009616851807,801.7898559570312,11059.0,3757.0,7302.0,62.07137680053711,67.00489664077759,0,0,0,1839.5086925940568,226,0.0095,0.0,0.0,0.0,0.0
05686,SANTA ROSA DE OSOS,ANTIOQUIA,5.599999904632568,5.043202877044678,477.3485107421875,40697.0,23351.0,17346.0,46.43593215942383,47.640228509902954,0,0,0,1788.7571086646224,227,0.001,0.0,0.0219,0.0,0.0
41872,VILLAVIEJA,HUILA,5.900000095367432,5.302898406982422,427.1130676269531,7464.0,2459.0,5005.0,71.46892547607422,78.3696517944336,0,0,0,1629.8275682144038,228,0.0013,0.0,0.1408,0.0,0.0
41016,AIPE,HUILA,5.900000095367432,5.101253032684326,574.5233154296875,17510.0,11500.0,6010.0,39.539432525634766,48.511841773986816,0,0,0,1602.4400635106174,229,0.0027,0.0,0.1525,0.0,0.0
17495,NORCASIA,CALDAS,5.900000095367432,5.438157558441162,515.7342529296875,6140.0,4282.0,1858.0,24.51776695251465,45.78680229187012,0,0,0,1519.443243633346,230,0.0034,0.0,0.2366,0.8522061720052118,0.0037174721189591
19418,LÓPEZ DE MICAY,CAUCA,5.699999809265137,4.93501615524292,545.4224853515625,19757.0,1718.0,18039.0,14.46753215789795,97.42856884002686,0,0,0,1481.549674329097,231,0.0063,0.0,0.3736,1.4913608010091206,0.0004451227266946
25799,TENJO,CUNDINAMARCA,5.5,4.896639347076416,412.1899108886719,25385.0,12387.0,12998.0,22.963895797729492,29.009235858917236,1,1,0,1409.1618244802617,232,0.001,0.0,0.0,0.0,0.0
73067,ATACO,TOLIMA,6.0,5.064055442810059,714.4854736328125,20589.0,5668.0,14921.0,71.41590118408203,85.13130187988281,0,0,0,1374.6430239604358,233,0.0039,0.0,0.2017,0.2130515430013029,0.0002098635886673
73770,SUÁREZ,TOLIMA,6.099999904632568,5.342857360839844,548.3978881835938,3926.0,1628.0,2298.0,37.70491790771485,48.55581569671631,0,0,0,1365.6552988728704,234,0.0021,0.0,0.2278,1.0652577150065148,0.0056179775280898
05664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,5.699999809265137,5.1646013259887695,480.15667724609375,22252.0,12692.0,9560.0,27.004379272460938,28.35650265216827,0,0,0,1359.539349421861,235,0.0009,0.0,0.0053,0.0,0.0
25086,BELTRÁN,CUNDINAMARCA,6.199999809265137,5.440909385681152,586.4170532226562,1769.0,478.0,1291.0,79.66361236572266,83.02752685546875,28,28,0,1264.1377205024714,236,0.0014,0.0,0.2329,0.2130515430013029,0.001199040767386
27075,BAHÍA SOLANO,CHOCÓ,6.099999904632568,5.051339149475098,591.0133666992188,10943.0,6573.0,4370.0,26.514240264892575,82.23024368286133,11,11,0,1238.8416284672564,237,0.0081,0.0,0.3853,25.140082074153742,0.0281086231538828
